2024-09-27 18:46:28, 1210475.6, 384.4, 602302054, 3149, 80, 5056
2024-09-27 18:46:32, 1227307.9, 385.34, 620337561, 3185, 242, 5177
2024-09-27 18:46:37, 1187233.83, 381.87, 623483289, 3109, 80, 5007
2024-09-27 18:46:42, 1211540.7, 375.09, 623588147, 3230, 121, 5056
2024-09-27 18:46:46, 1231563.3, 386.07, 618554982, 3190, 80, 5096
2024-09-27 18:46:51, 1237552.47, 373.77, 621071564, 3311, 0, 4982
2024-09-27 18:46:56, 1184322.44, 387.16, 617506406, 3059, 201, 5128
2024-09-27 18:47:00, 1161492.78, 370.02, 622749286, 3139, 121, 5128
2024-09-27 18:47:05, 1261657.41, 385.71, 624112435, 3271, 80, 5096
2024-09-27 18:47:10, 1194878.3, 374.57, 620652134, 3190, 80, 5136
2024-09-27 18:47:14, 1181819.7, 375.3, 625685299, 3149, 201, 5056
2024-09-27 18:47:19, 1230414.9, 385.71, 626209587, 3190, 80, 5096
2024-09-27 18:47:24, 1193153.25, 369.97, 621281280, 3225, 80, 5209
2024-09-27 18:47:28, 1293946.5, 392.7, 622854144, 3295, 322, 5483
2024-09-27 18:47:33, 1308133.77, 377.31, 627258163, 3467, 80, 5136
2024-09-27 18:47:38, 1233235.8, 387.81, 620756992, 3180, 362, 5443
2024-09-27 18:47:42, 1262470.1, 372.85, 623797862, 3386, 80, 5177
2024-09-27 18:47:47, 1331423.77, 388.51, 623483289, 3427, 80, 5136
2024-09-27 18:47:52, 1212040.5, 379.95, 615514112, 3190, 0, 5015
2024-09-27 18:47:56, 1233245.54, 391.01, 620232704, 3154, 0, 4820
2024-09-27 18:48:01, 1158087.15, 377.35, 625999872, 3069, 121, 5096
2024-09-27 18:48:06, 1231830.6, 386.76, 621910425, 3185, 80, 5096
2024-09-27 18:48:10, 1187318.0, 372.2, 619813273, 3190, 80, 4894
2024-09-27 18:48:15, 1199815.8, 371.46, 624217292, 3230, 0, 5015
2024-09-27 18:48:20, 1190364.0, 388.5, 623693004, 3064, 80, 4967
2024-09-27 18:48:24, 1219469.25, 378.13, 624636723, 3225, 201, 5474
2024-09-27 18:48:29, 1257699.5, 384.5, 624951296, 3271, 121, 5136
2024-09-27 18:48:34, 1176938.75, 373.75, 622015283, 3149, 80, 5096
2024-09-27 18:48:39, 1208536.8, 374.16, 614360678, 3230, 0, 5128
2024-09-27 18:48:43, 1159662.98, 389.41, 610061516, 2978, 362, 5273
2024-09-27 18:48:48, 1057573.68, 305.04, 623483289, 3467, 80, 5209
2024-09-27 18:48:53, 1324844.71, 382.13, 624322150, 3467, 80, 5209
2024-09-27 18:48:57, 1207718.24, 385.36, 622434713, 3134, 362, 5483
2024-09-27 18:49:02, 1011127.32, 298.62, 622854144, 3386, 80, 5136
2024-09-27 18:49:07, 1278144.22, 368.66, 623378432, 3467, 80, 5169
2024-09-27 18:49:11, 1255648.03, 375.83, 625999872, 3341, 120, 5120
2024-09-27 18:49:16, 1197526.0, 375.4, 622224998, 3190, 80, 5096
2024-09-27 18:49:21, 1269278.84, 388.04, 635332198, 3271, 80, 5177
2024-09-27 18:49:25, 1223184.6, 375.21, 624846438, 3260, 201, 5209
2024-09-27 18:49:30, 1212018.61, 384.89, 623063859, 3149, 80, 5096
2024-09-27 18:49:35, 1242430.45, 380.53, 626419302, 3265, 242, 5290
2024-09-27 18:49:39, 1278297.96, 386.66, 627363020, 3306, 80, 5169
2024-09-27 18:49:44, 1201513.5, 376.65, 623378432, 3190, 0, 5177
2024-09-27 18:49:49, 1209801.99, 385.41, 625790156, 3139, 322, 5362
2024-09-27 18:49:53, 1287643.8, 371.4, 620861849, 3467, 80, 5169
2024-09-27 18:49:58, 1296879.61, 378.43, 619918131, 3427, 80, 5169
2024-09-27 18:50:03, 1241915.25, 385.09, 623273574, 3225, 80, 5128
2024-09-27 18:50:07, 1204344.4, 374.02, 627572736, 3220, 322, 5402
2024-09-27 18:50:12, 1242516.4, 384.68, 624741580, 3230, 121, 5169
2024-09-27 18:50:17, 1159491.6, 364.62, 624846438, 3180, 322, 5402
2024-09-27 18:50:21, 1294169.76, 387.36, 624217292, 3341, 161, 5290
2024-09-27 18:50:26, 332499.26, 385.73, 622959001, 862, 0, 2547
2024-09-27 18:50:31, 1247631.0, 378.07, 623483289, 3300, 201, 5249
2024-09-27 18:50:35, 1236444.0, 387.6, 624951296, 3190, 80, 4975
2024-09-27 18:50:40, 1218323.7, 377.19, 623693004, 3230, 80, 5209
2024-09-27 18:50:45, 1251550.02, 382.62, 625161011, 3271, 40, 5015
2024-09-27 18:50:49, 1140099.2, 367.3, 621805568, 3104, 282, 5635
2024-09-27 18:50:54, 1215601.73, 371.63, 624531865, 3271, 161, 5096
2024-09-27 18:50:59, 1216365.16, 391.24, 610166374, 3109, 281, 5555
2024-09-27 18:51:03, 1172328.5, 362.95, 627467878, 3230, 80, 5048
2024-09-27 18:51:08, 1248545.25, 388.35, 626419302, 3215, 322, 5474
2024-09-27 18:51:13, 1129902.83, 369.37, 622644428, 3059, 362, 5394
2024-09-27 18:51:17, 1267211.8, 388.12, 627782451, 3265, 80, 5362
2024-09-27 18:51:22, 1173473.4, 367.86, 625056153, 3190, 121, 5249
2024-09-27 18:51:27, 1253185.52, 383.12, 627048448, 3271, 80, 5177
2024-09-27 18:51:31, 1178127.72, 383.88, 621700710, 3069, 161, 4926
2024-09-27 18:51:36, 1215265.65, 372.21, 620547276, 3265, 282, 5209
2024-09-27 18:51:41, 1347860.46, 389.33, 617820979, 3462, 80, 5249
2024-09-27 18:51:45, 1290633.96, 364.38, 627153305, 3542, 80, 5290
2024-09-27 18:51:50, 1252917.0, 387.9, 627782451, 3230, 80, 5169
2024-09-27 18:51:55, 1220690.1, 375.02, 624636723, 3255, 322, 5747
2024-09-27 18:52:00, 1236121.0, 382.7, 616352972, 3230, 80, 5177
2024-09-27 18:52:04, 1221396.0, 370.12, 625056153, 3300, 241, 5290
2024-09-27 18:52:09, 1236212.58, 373.93, 616772403, 3306, 80, 5249
2024-09-27 18:52:14, 1217168.16, 387.14, 625056153, 3144, 201, 5209
2024-09-27 18:52:18, 1230278.4, 386.88, 626314444, 3180, 322, 5443
2024-09-27 18:52:23, 1261204.2, 386.28, 625999872, 3265, 120, 5088
2024-09-27 18:52:28, 1099740.24, 373.68, 621700710, 2943, 80, 5007
2024-09-27 18:52:33, 1308252.54, 390.99, 613941248, 3346, 80, 5209
2024-09-27 18:52:37, 1156767.48, 376.92, 602092339, 3069, 0, 5056
2024-09-27 18:52:42, 1193557.4, 370.67, 623273574, 3220, 322, 5635
2024-09-27 18:52:47, 1266894.55, 384.49, 614150963, 3295, 322, 5483
2024-09-27 18:52:51, 1319540.2, 380.6, 627782451, 3467, 40, 5169
2024-09-27 18:52:56, 1273867.92, 385.32, 625475584, 3306, 80, 5169
2024-09-27 18:53:01, 1170861.18, 371.82, 625685299, 3149, 201, 5209
2024-09-27 18:53:05, 1216442.7, 367.95, 623063859, 3306, 121, 5169
2024-09-27 18:53:10, 1225648.35, 375.39, 629565030, 3265, 120, 5209
2024-09-27 18:53:15, 516322.5, 160.1, 620547276, 3225, 80, 5209
2024-09-27 18:53:19, 44389.72, 90.04, 626733875, 493, 287, 2752
2024-09-27 18:53:24, 1255251.09, 374.59, 631662182, 3351, 0, 5015
2024-09-27 18:53:29, 1214998.8, 386.45, 628411596, 3144, 201, 5249
2024-09-27 18:53:34, 1297003.68, 374.64, 637429350, 3462, 80, 5290
2024-09-27 18:53:38, 1246623.75, 386.55, 628411596, 3225, 80, 5177
